id,function_name,expected_cc,radon_cc,cfg_cc,num_nodes,num_edges,source_node,sink_node,edges
266,synthetic_cc100_v50_66,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (2, 7), (2, 45), (2, 48), (3, 2), (3, 4), (3, 45), (4, 2), (4, 5), (4, 24), (5, 6), (5, 7), (6, 7), (6, 13), (6, 34), (6, 35), (6, 49), (7, 5), (7, 8), (7, 26), (8, 9), (8, 10), (8, 32), (9, 5), (9, 10), (9, 29), (9, 43), (10, 8), (10, 9), (10, 11), (10, 48), (11, 12), (11, 13), (12, 13), (12, 34), (13, 11), (13, 14), (14, 15), (14, 16), (15, 16), (15, 25), (16, 12), (16, 14), (16, 17), (16, 33), (17, 15), (17, 18), (17, 19), (17, 21), (18, 16), (18, 19), (18, 43), (19, 17), (19, 20), (20, 17), (20, 21), (20, 22), (21, 8), (21, 22), (22, 20), (22, 23), (22, 32), (23, 2), (23, 24), (23, 25), (23, 40), (24, 8), (24, 25), (24, 34), (24, 42), (25, 12), (25, 23), (25, 26), (25, 38), (26, 27), (26, 28), (27, 18), (27, 28), (27, 48), (28, 18), (28, 26), (28, 29), (29, 9), (29, 19), (29, 30), (29, 31), (30, 31), (30, 49), (31, 29), (31, 32), (31, 37), (31, 43), (32, 33), (32, 34), (32, 35), (32, 49), (33, 34), (34, 32), (34, 35), (35, 36), (35, 37), (35, 45), (36, 22), (36, 28), (36, 37), (37, 10), (37, 28), (37, 35), (37, 38), (37, 42), (38, 37), (38, 39), (38, 40), (38, 46), (39, 40), (40, 38), (40, 41), (40, 44), (41, 14), (41, 42), (41, 43), (42, 24), (42, 43), (43, 5), (43, 13), (43, 21), (43, 24), (43, 41), (43, 44), (44, 45), (44, 46), (45, 4), (45, 46), (46, 4), (46, 44), (46, 47), (47, 3), (47, 19), (47, 48), (47, 49), (48, 13), (48, 31), (48, 33), (48, 49), (49, 1), (49, 47)]"
267,synthetic_cc100_v50_67,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (3, 4), (3, 37), (4, 2), (4, 5), (4, 25), (5, 6), (5, 7), (6, 7), (6, 25), (7, 5), (7, 8), (8, 9), (8, 10), (9, 10), (9, 34), (10, 8), (10, 11), (11, 7), (11, 12), (11, 13), (12, 3), (12, 13), (13, 11), (13, 14), (14, 6), (14, 8), (14, 15), (14, 16), (14, 34), (14, 38), (15, 8), (15, 16), (15, 17), (15, 19), (16, 3), (16, 9), (16, 14), (16, 17), (16, 46), (17, 13), (17, 18), (17, 19), (18, 19), (18, 36), (19, 5), (19, 15), (19, 17), (19, 18), (19, 20), (19, 29), (20, 21), (20, 22), (20, 33), (21, 6), (21, 18), (21, 22), (22, 20), (22, 23), (23, 21), (23, 24), (23, 25), (23, 28), (23, 32), (24, 20), (24, 25), (24, 48), (25, 23), (25, 26), (26, 22), (26, 27), (26, 28), (26, 36), (27, 22), (27, 28), (27, 29), (28, 26), (28, 29), (29, 18), (29, 30), (29, 31), (29, 40), (30, 12), (30, 31), (30, 36), (31, 23), (31, 29), (31, 32), (32, 26), (32, 33), (32, 34), (33, 34), (34, 9), (34, 24), (34, 32), (34, 35), (35, 11), (35, 31), (35, 36), (35, 37), (35, 47), (36, 5), (36, 29), (36, 30), (36, 37), (36, 42), (37, 35), (37, 38), (37, 41), (38, 39), (38, 40), (39, 1), (39, 23), (39, 40), (39, 43), (40, 22), (40, 38), (40, 41), (41, 9), (41, 14), (41, 31), (41, 42), (41, 43), (42, 1), (42, 28), (42, 43), (43, 41), (43, 44), (43, 48), (44, 45), (44, 46), (45, 13), (45, 22), (45, 26), (45, 32), (45, 46), (46, 44), (46, 47), (47, 12), (47, 16), (47, 48), (47, 49), (48, 49), (49, 1), (49, 31), (49, 47)]"
268,synthetic_cc100_v50_68,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (2, 17), (2, 27), (3, 4), (3, 21), (3, 36), (4, 2), (4, 5), (4, 15), (4, 32), (5, 6), (5, 7), (6, 7), (6, 12), (6, 21), (6, 39), (6, 42), (7, 5), (7, 8), (7, 37), (8, 5), (8, 9), (8, 10), (8, 31), (9, 10), (9, 11), (9, 32), (9, 33), (10, 8), (10, 11), (10, 14), (11, 12), (11, 13), (11, 14), (12, 2), (12, 13), (12, 20), (13, 11), (13, 14), (13, 25), (13, 42), (14, 15), (14, 16), (14, 37), (15, 8), (15, 16), (15, 49), (16, 14), (16, 17), (16, 27), (17, 13), (17, 18), (17, 19), (17, 21), (17, 25), (18, 14), (18, 19), (18, 31), (19, 4), (19, 17), (19, 20), (19, 46), (20, 8), (20, 18), (20, 21), (20, 22), (21, 18), (21, 22), (22, 19), (22, 20), (22, 23), (22, 35), (22, 37), (23, 13), (23, 24), (23, 25), (24, 2), (24, 13), (24, 17), (24, 25), (25, 4), (25, 13), (25, 23), (25, 26), (26, 27), (26, 28), (27, 28), (28, 26), (28, 29), (29, 10), (29, 30), (29, 31), (30, 31), (30, 46), (31, 2), (31, 29), (31, 32), (31, 42), (32, 3), (32, 33), (32, 34), (32, 39), (33, 34), (34, 25), (34, 32), (34, 35), (34, 41), (34, 45), (35, 9), (35, 36), (35, 37), (36, 37), (37, 26), (37, 35), (37, 38), (38, 19), (38, 39), (38, 40), (39, 40), (40, 9), (40, 38), (40, 41), (41, 42), (41, 43), (41, 48), (41, 49), (42, 43), (43, 15), (43, 41), (43, 44), (44, 13), (44, 45), (44, 46), (45, 46), (46, 44), (46, 47), (47, 17), (47, 42), (47, 48), (47, 49), (48, 20), (48, 49), (49, 1), (49, 8), (49, 26), (49, 47)]"
269,synthetic_cc100_v50_69,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (2, 39), (2, 41), (3, 4), (3, 31), (4, 2), (4, 5), (4, 7), (4, 8), (5, 6), (5, 7), (5, 20), (6, 7), (6, 35), (7, 5), (7, 8), (8, 9), (8, 10), (9, 10), (9, 20), (10, 8), (10, 11), (10, 19), (10, 27), (10, 42), (11, 8), (11, 12), (11, 13), (11, 23), (11, 27), (11, 39), (11, 49), (12, 13), (12, 45), (12, 46), (13, 11), (13, 14), (13, 38), (14, 15), (14, 16), (15, 16), (16, 14), (16, 17), (16, 31), (17, 1), (17, 18), (17, 19), (17, 24), (17, 28), (17, 39), (18, 12), (18, 19), (18, 30), (19, 17), (19, 20), (19, 43), (19, 46), (20, 7), (20, 21), (20, 22), (20, 41), (21, 15), (21, 22), (22, 18), (22, 20), (22, 23), (22, 25), (23, 24), (23, 25), (23, 38), (24, 25), (24, 45), (25, 23), (25, 26), (26, 14), (26, 20), (26, 27), (26, 28), (26, 32), (27, 28), (27, 35), (27, 39), (28, 19), (28, 26), (28, 29), (28, 44), (28, 46), (29, 30), (29, 31), (30, 31), (31, 29), (31, 32), (31, 47), (32, 33), (32, 34), (32, 38), (33, 34), (33, 38), (33, 44), (34, 5), (34, 32), (34, 35), (34, 44), (34, 45), (35, 11), (35, 26), (35, 36), (35, 37), (36, 37), (36, 45), (37, 35), (37, 38), (38, 37), (38, 39), (38, 40), (38, 47), (39, 16), (39, 25), (39, 40), (40, 11), (40, 12), (40, 38), (40, 41), (41, 9), (41, 42), (41, 43), (42, 3), (42, 43), (43, 41), (43, 44), (44, 19), (44, 43), (44, 45), (44, 46), (45, 7), (45, 16), (45, 46), (46, 44), (46, 47), (47, 48), (47, 49), (48, 37), (48, 49), (49, 1), (49, 20), (49, 47)]"
270,synthetic_cc100_v50_70,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (2, 40), (3, 4), (3, 18), (4, 2), (4, 5), (4, 19), (4, 47), (5, 6), (5, 7), (5, 21), (5, 23), (6, 5), (6, 7), (6, 23), (7, 5), (7, 8), (7, 40), (8, 9), (8, 10), (8, 25), (9, 10), (10, 8), (10, 11), (10, 12), (10, 21), (10, 40), (11, 12), (11, 13), (11, 20), (12, 13), (12, 25), (13, 11), (13, 14), (14, 9), (14, 15), (14, 16), (14, 33), (15, 16), (15, 41), (16, 14), (16, 17), (17, 18), (17, 19), (17, 21), (17, 28), (18, 12), (18, 17), (18, 19), (19, 17), (19, 20), (19, 46), (20, 21), (20, 22), (20, 46), (21, 22), (22, 20), (22, 23), (23, 24), (23, 25), (23, 30), (24, 14), (24, 25), (24, 26), (24, 27), (25, 23), (25, 26), (25, 45), (26, 10), (26, 27), (26, 28), (27, 5), (27, 28), (28, 26), (28, 29), (28, 37), (29, 2), (29, 15), (29, 18), (29, 24), (29, 30), (29, 31), (30, 15), (30, 31), (30, 33), (31, 20), (31, 29), (31, 32), (32, 20), (32, 23), (32, 33), (32, 34), (33, 20), (33, 34), (34, 5), (34, 32), (34, 35), (35, 25), (35, 34), (35, 36), (35, 37), (36, 37), (36, 44), (37, 32), (37, 35), (37, 38), (37, 45), (38, 33), (38, 39), (38, 40), (39, 12), (39, 40), (40, 34), (40, 38), (40, 41), (41, 7), (41, 36), (41, 42), (41, 43), (42, 1), (42, 7), (42, 27), (42, 43), (43, 3), (43, 41), (43, 44), (44, 45), (44, 46), (45, 15), (45, 20), (45, 26), (45, 33), (45, 46), (46, 22), (46, 44), (46, 47), (47, 22), (47, 24), (47, 48), (47, 49), (48, 8), (48, 16), (48, 23), (48, 49), (49, 1), (49, 47)]"
271,synthetic_cc100_v50_71,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (3, 2), (3, 4), (3, 5), (4, 2), (4, 5), (4, 7), (4, 10), (4, 14), (4, 25), (5, 6), (5, 7), (5, 15), (6, 7), (6, 17), (6, 36), (7, 5), (7, 8), (7, 19), (7, 45), (8, 5), (8, 9), (8, 10), (9, 10), (10, 8), (10, 11), (11, 12), (11, 13), (12, 13), (13, 11), (13, 14), (13, 42), (14, 6), (14, 15), (14, 16), (15, 3), (15, 16), (15, 31), (16, 5), (16, 14), (16, 17), (16, 26), (17, 1), (17, 18), (17, 19), (17, 25), (17, 33), (18, 19), (18, 47), (19, 17), (19, 20), (20, 7), (20, 8), (20, 12), (20, 21), (20, 22), (20, 37), (21, 22), (21, 40), (22, 20), (22, 23), (23, 24), (23, 25), (23, 26), (24, 4), (24, 7), (24, 21), (24, 25), (25, 7), (25, 23), (25, 26), (25, 46), (26, 27), (26, 28), (26, 43), (27, 3), (27, 28), (28, 18), (28, 26), (28, 29), (29, 30), (29, 31), (30, 12), (30, 31), (30, 32), (30, 41), (31, 29), (31, 32), (32, 2), (32, 33), (32, 34), (33, 34), (33, 35), (33, 48), (34, 32), (34, 35), (35, 2), (35, 12), (35, 36), (35, 37), (35, 40), (36, 37), (36, 43), (37, 6), (37, 28), (37, 35), (37, 38), (37, 46), (37, 49), (38, 28), (38, 39), (38, 40), (39, 40), (40, 2), (40, 20), (40, 38), (40, 41), (41, 42), (41, 43), (42, 4), (42, 30), (42, 32), (42, 43), (43, 5), (43, 6), (43, 12), (43, 41), (43, 44), (44, 13), (44, 45), (44, 46), (44, 49), (45, 46), (45, 49), (46, 8), (46, 11), (46, 44), (46, 47), (47, 10), (47, 48), (47, 49), (48, 15), (48, 49), (49, 1), (49, 9), (49, 47)]"
272,synthetic_cc100_v50_72,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (2, 9), (3, 4), (3, 14), (4, 2), (4, 5), (5, 6), (5, 7), (5, 10), (5, 34), (6, 7), (6, 47), (7, 1), (7, 5), (7, 8), (7, 28), (8, 9), (8, 10), (9, 10), (9, 26), (10, 8), (10, 11), (10, 33), (11, 12), (11, 13), (11, 39), (11, 44), (12, 13), (12, 19), (12, 25), (12, 47), (13, 11), (13, 14), (13, 38), (13, 48), (14, 15), (14, 16), (14, 48), (15, 16), (15, 28), (16, 14), (16, 17), (16, 20), (17, 18), (17, 19), (17, 37), (18, 19), (18, 46), (19, 17), (19, 20), (19, 25), (20, 21), (20, 22), (20, 44), (21, 22), (21, 38), (21, 40), (21, 41), (21, 48), (22, 20), (22, 23), (22, 43), (22, 47), (23, 24), (23, 25), (23, 39), (24, 25), (25, 23), (25, 26), (25, 33), (25, 37), (26, 27), (26, 28), (27, 12), (27, 28), (28, 3), (28, 9), (28, 17), (28, 26), (28, 29), (28, 49), (29, 17), (29, 27), (29, 30), (29, 31), (30, 3), (30, 31), (30, 39), (30, 40), (31, 15), (31, 17), (31, 29), (31, 32), (31, 46), (32, 33), (32, 34), (32, 39), (33, 34), (34, 8), (34, 14), (34, 32), (34, 35), (35, 36), (35, 37), (35, 43), (36, 34), (36, 37), (36, 42), (37, 35), (37, 38), (38, 39), (38, 40), (39, 27), (39, 28), (39, 40), (39, 46), (40, 38), (40, 41), (41, 42), (41, 43), (42, 22), (42, 43), (43, 16), (43, 18), (43, 21), (43, 25), (43, 28), (43, 41), (43, 44), (44, 23), (44, 45), (44, 46), (45, 46), (46, 9), (46, 44), (46, 47), (46, 49), (47, 9), (47, 19), (47, 48), (47, 49), (48, 31), (48, 33), (48, 49), (49, 1), (49, 47)]"
273,synthetic_cc100_v50_73,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (2, 21), (3, 4), (3, 14), (4, 2), (4, 5), (4, 30), (4, 40), (4, 45), (5, 6), (5, 7), (5, 37), (6, 7), (6, 23), (7, 5), (7, 8), (8, 4), (8, 9), (8, 10), (9, 10), (10, 8), (10, 11), (11, 12), (11, 13), (11, 22), (11, 41), (12, 13), (12, 19), (13, 11), (13, 14), (13, 36), (14, 15), (14, 16), (14, 32), (14, 36), (15, 16), (15, 23), (16, 14), (16, 17), (16, 22), (17, 18), (17, 19), (17, 31), (18, 19), (19, 17), (19, 20), (19, 42), (20, 2), (20, 21), (20, 22), (20, 42), (20, 48), (21, 6), (21, 22), (21, 28), (21, 37), (22, 20), (22, 23), (23, 2), (23, 24), (23, 25), (23, 44), (24, 25), (25, 7), (25, 16), (25, 23), (25, 26), (25, 37), (26, 3), (26, 27), (26, 28), (26, 34), (26, 44), (27, 12), (27, 28), (28, 26), (28, 29), (28, 43), (28, 44), (29, 30), (29, 31), (30, 12), (30, 25), (30, 27), (30, 31), (31, 18), (31, 29), (31, 32), (32, 33), (32, 34), (33, 4), (33, 13), (33, 20), (33, 34), (34, 24), (34, 32), (34, 35), (35, 36), (35, 37), (36, 29), (36, 30), (36, 37), (37, 35), (37, 38), (37, 44), (38, 39), (38, 40), (39, 37), (39, 40), (40, 11), (40, 14), (40, 24), (40, 38), (40, 39), (40, 41), (41, 42), (41, 43), (42, 15), (42, 43), (43, 25), (43, 41), (43, 44), (44, 8), (44, 19), (44, 41), (44, 42), (44, 45), (44, 46), (45, 17), (45, 40), (45, 46), (46, 1), (46, 12), (46, 44), (46, 47), (47, 6), (47, 19), (47, 48), (47, 49), (48, 1), (48, 3), (48, 15), (48, 49), (49, 1), (49, 30), (49, 47)]"
274,synthetic_cc100_v50_74,100,100,100,50,148,0,1,"[(0, 2), (2, 1), (2, 3), (2, 4), (2, 8), (2, 25), (3, 4), (4, 2), (4, 5), (4, 13), (5, 6), (5, 7), (5, 11), (5, 44), (6, 7), (6, 25), (7, 5), (7, 6), (7, 8), (7, 19), (7, 24), (7, 48), (8, 9), (8, 10), (8, 17), (8, 30), (9, 1), (9, 10), (9, 32), (10, 8), (10, 11), (10, 15), (11, 12), (11, 13), (11, 17), (11, 34), (12, 13), (12, 45), (12, 48), (13, 11), (13, 12), (13, 14), (13, 44), (13, 48), (14, 15), (14, 16), (14, 37), (14, 42), (15, 13), (15, 16), (15, 29), (16, 14), (16, 17), (16, 38), (16, 41), (17, 6), (17, 18), (17, 19), (18, 19), (18, 40), (18, 44), (19, 3), (19, 17), (19, 20), (20, 21), (20, 22), (20, 28), (21, 4), (21, 19), (21, 22), (22, 13), (22, 20), (22, 23), (22, 39), (23, 24), (23, 25), (24, 25), (25, 20), (25, 23), (25, 26), (25, 48), (26, 27), (26, 28), (26, 39), (27, 1), (27, 23), (27, 28), (28, 26), (28, 29), (28, 35), (29, 30), (29, 31), (29, 41), (30, 31), (31, 29), (31, 32), (31, 49), (32, 25), (32, 33), (32, 34), (33, 30), (33, 34), (34, 18), (34, 32), (34, 35), (35, 22), (35, 36), (35, 37), (35, 41), (36, 37), (37, 25), (37, 35), (37, 38), (38, 28), (38, 39), (38, 40), (39, 15), (39, 34), (39, 40), (40, 4), (40, 7), (40, 38), (40, 41), (40, 46), (41, 26), (41, 42), (41, 43), (41, 44), (42, 3), (42, 37), (42, 43), (43, 41), (43, 44), (44, 45), (44, 46), (45, 46), (46, 34), (46, 44), (46, 47), (47, 10), (47, 48), (47, 49), (48, 21), (48, 49), (49, 1), (49, 36), (49, 45), (49, 47)]"
275,synthetic_cc100_v50_75,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (3, 4), (3, 27), (4, 2), (4, 5), (4, 9), (4, 14), (4, 16), (5, 6), (5, 7), (6, 7), (6, 18), (6, 42), (7, 5), (7, 8), (8, 9), (8, 10), (8, 35), (9, 8), (9, 10), (10, 8), (10, 11), (11, 12), (11, 13), (11, 15), (12, 4), (12, 8), (12, 13), (12, 27), (12, 31), (12, 47), (13, 11), (13, 14), (14, 15), (14, 16), (14, 20), (14, 29), (15, 16), (15, 31), (16, 14), (16, 17), (16, 35), (16, 38), (17, 10), (17, 18), (17, 19), (17, 29), (18, 9), (18, 19), (19, 17), (19, 20), (20, 21), (20, 22), (21, 1), (21, 7), (21, 22), (21, 25), (22, 20), (22, 23), (22, 39), (22, 47), (23, 16), (23, 20), (23, 24), (23, 25), (24, 25), (25, 18), (25, 23), (25, 26), (25, 28), (25, 42), (26, 15), (26, 27), (26, 28), (27, 6), (27, 28), (27, 46), (28, 15), (28, 26), (28, 29), (28, 33), (28, 42), (29, 8), (29, 30), (29, 31), (29, 42), (30, 15), (30, 31), (31, 8), (31, 9), (31, 29), (31, 32), (31, 45), (32, 33), (32, 34), (32, 36), (33, 34), (34, 30), (34, 32), (34, 35), (34, 49), (35, 15), (35, 31), (35, 36), (35, 37), (35, 48), (36, 11), (36, 37), (37, 11), (37, 34), (37, 35), (37, 38), (38, 24), (38, 39), (38, 40), (39, 40), (40, 38), (40, 41), (41, 5), (41, 17), (41, 42), (41, 43), (42, 36), (42, 43), (43, 8), (43, 37), (43, 41), (43, 44), (44, 10), (44, 45), (44, 46), (45, 10), (45, 40), (45, 46), (46, 44), (46, 47), (47, 3), (47, 4), (47, 48), (47, 49), (48, 8), (48, 38), (48, 49), (49, 1), (49, 4), (49, 47)]"
276,synthetic_cc100_v50_76,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (2, 13), (2, 14), (3, 4), (3, 38), (4, 2), (4, 5), (5, 6), (5, 7), (5, 8), (5, 18), (5, 43), (6, 7), (6, 39), (6, 41), (7, 5), (7, 8), (7, 24), (7, 48), (8, 9), (8, 10), (8, 35), (9, 2), (9, 10), (10, 8), (10, 11), (10, 26), (11, 10), (11, 12), (11, 13), (11, 23), (11, 34), (12, 13), (12, 40), (12, 45), (13, 11), (13, 14), (13, 40), (14, 1), (14, 15), (14, 16), (14, 43), (15, 16), (16, 14), (16, 17), (17, 18), (17, 19), (17, 48), (18, 5), (18, 19), (18, 28), (19, 17), (19, 20), (20, 1), (20, 4), (20, 12), (20, 21), (20, 22), (21, 22), (22, 11), (22, 14), (22, 20), (22, 23), (22, 24), (23, 5), (23, 24), (23, 25), (24, 15), (24, 25), (24, 29), (25, 23), (25, 26), (26, 6), (26, 13), (26, 27), (26, 28), (26, 43), (27, 28), (28, 10), (28, 26), (28, 29), (28, 30), (29, 21), (29, 30), (29, 31), (30, 31), (30, 44), (30, 47), (31, 8), (31, 19), (31, 21), (31, 23), (31, 29), (31, 32), (32, 13), (32, 24), (32, 33), (32, 34), (32, 48), (33, 22), (33, 34), (34, 24), (34, 32), (34, 35), (34, 44), (35, 28), (35, 36), (35, 49), (36, 37), (37, 35), (37, 38), (38, 14), (38, 39), (38, 40), (39, 40), (39, 49), (40, 19), (40, 33), (40, 38), (40, 41), (41, 42), (41, 43), (42, 22), (42, 43), (43, 24), (43, 41), (43, 44), (44, 32), (44, 45), (44, 46), (45, 17), (45, 46), (46, 39), (46, 44), (46, 47), (47, 23), (47, 48), (47, 49), (48, 35), (48, 40), (48, 44), (48, 47), (48, 49), (49, 1), (49, 45), (49, 47)]"
277,synthetic_cc100_v50_77,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (3, 4), (3, 31), (4, 2), (4, 5), (4, 28), (5, 6), (5, 7), (5, 10), (5, 17), (6, 7), (6, 48), (7, 5), (7, 8), (8, 9), (8, 10), (9, 10), (9, 24), (9, 44), (9, 47), (10, 8), (10, 11), (11, 12), (11, 13), (12, 9), (12, 13), (13, 11), (13, 14), (14, 15), (14, 16), (15, 16), (15, 28), (16, 10), (16, 14), (16, 15), (16, 17), (17, 9), (17, 18), (17, 19), (17, 33), (18, 19), (18, 38), (19, 2), (19, 17), (19, 20), (19, 27), (20, 14), (20, 21), (20, 22), (20, 49), (21, 16), (21, 22), (21, 26), (21, 33), (22, 8), (22, 9), (22, 20), (22, 23), (23, 24), (23, 25), (24, 11), (24, 16), (24, 17), (24, 25), (25, 12), (25, 23), (25, 26), (25, 29), (26, 8), (26, 27), (26, 28), (27, 11), (27, 28), (28, 7), (28, 26), (28, 29), (28, 38), (29, 19), (29, 30), (29, 31), (29, 36), (30, 10), (30, 13), (30, 31), (30, 48), (31, 29), (31, 32), (32, 33), (32, 34), (33, 16), (33, 31), (33, 34), (34, 32), (34, 35), (34, 41), (35, 7), (35, 24), (35, 36), (35, 37), (35, 39), (36, 16), (36, 37), (37, 16), (37, 35), (37, 38), (38, 12), (38, 30), (38, 32), (38, 39), (38, 40), (38, 44), (39, 40), (40, 38), (40, 41), (41, 42), (41, 43), (41, 48), (42, 5), (42, 43), (42, 48), (43, 25), (43, 41), (43, 44), (44, 38), (44, 42), (44, 45), (44, 46), (45, 7), (45, 24), (45, 25), (45, 34), (45, 46), (46, 44), (46, 47), (47, 6), (47, 46), (47, 48), (47, 49), (48, 36), (48, 49), (49, 1), (49, 6), (49, 10), (49, 32), (49, 35), (49, 47)]"
278,synthetic_cc100_v50_78,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (2, 35), (3, 4), (3, 33), (3, 34), (4, 2), (4, 5), (4, 15), (5, 3), (5, 6), (5, 7), (5, 20), (5, 25), (6, 7), (7, 5), (7, 8), (7, 19), (7, 25), (8, 9), (8, 10), (8, 29), (9, 10), (9, 36), (10, 8), (10, 11), (11, 12), (11, 13), (12, 11), (12, 13), (12, 29), (13, 11), (13, 14), (13, 27), (13, 32), (13, 36), (14, 7), (14, 15), (14, 16), (15, 16), (15, 26), (16, 2), (16, 14), (16, 17), (16, 28), (16, 38), (17, 11), (17, 18), (17, 19), (18, 19), (18, 22), (19, 17), (19, 20), (19, 42), (19, 47), (20, 21), (20, 22), (20, 45), (21, 22), (22, 13), (22, 20), (22, 23), (22, 42), (23, 3), (23, 19), (23, 24), (23, 25), (24, 25), (25, 23), (25, 26), (26, 27), (26, 28), (27, 17), (27, 19), (27, 24), (27, 28), (28, 15), (28, 26), (28, 29), (29, 27), (29, 30), (29, 31), (30, 31), (30, 32), (30, 49), (31, 19), (31, 29), (31, 32), (32, 6), (32, 8), (32, 10), (32, 18), (32, 23), (32, 33), (32, 34), (33, 34), (34, 32), (34, 35), (35, 10), (35, 36), (35, 37), (36, 37), (36, 45), (37, 15), (37, 29), (37, 35), (37, 38), (38, 29), (38, 39), (38, 40), (39, 8), (39, 21), (39, 24), (39, 40), (39, 46), (40, 5), (40, 18), (40, 31), (40, 32), (40, 38), (40, 41), (41, 9), (41, 18), (41, 42), (41, 43), (42, 43), (43, 41), (43, 44), (44, 45), (44, 46), (45, 46), (46, 44), (46, 47), (47, 18), (47, 29), (47, 46), (47, 48), (47, 49), (48, 16), (48, 21), (48, 29), (48, 33), (48, 49), (49, 1), (49, 29), (49, 46), (49, 47)]"
279,synthetic_cc100_v50_79,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (3, 4), (3, 36), (4, 2), (4, 5), (4, 28), (4, 29), (4, 33), (5, 6), (5, 7), (6, 7), (7, 5), (7, 8), (7, 45), (8, 9), (8, 10), (9, 4), (9, 10), (9, 40), (9, 45), (9, 46), (10, 8), (10, 11), (10, 14), (10, 33), (10, 40), (11, 12), (11, 13), (11, 42), (12, 13), (13, 11), (13, 14), (14, 8), (14, 15), (14, 16), (14, 30), (15, 16), (16, 10), (16, 11), (16, 14), (16, 17), (16, 41), (16, 48), (16, 49), (17, 15), (17, 18), (17, 19), (17, 34), (17, 44), (18, 19), (19, 1), (19, 17), (19, 20), (19, 49), (20, 21), (20, 22), (20, 24), (20, 40), (21, 22), (21, 45), (22, 15), (22, 20), (22, 23), (22, 38), (22, 48), (23, 24), (23, 25), (23, 38), (24, 3), (24, 25), (25, 11), (25, 23), (25, 26), (26, 14), (26, 27), (26, 28), (27, 28), (27, 37), (27, 41), (28, 13), (28, 26), (28, 29), (28, 39), (28, 45), (29, 26), (29, 30), (29, 31), (30, 31), (31, 29), (31, 32), (32, 2), (32, 20), (32, 25), (32, 33), (32, 34), (33, 34), (33, 36), (33, 44), (33, 48), (34, 1), (34, 18), (34, 32), (34, 35), (34, 47), (35, 17), (35, 36), (35, 37), (36, 13), (36, 37), (37, 11), (37, 35), (37, 38), (38, 31), (38, 36), (38, 39), (38, 40), (39, 40), (40, 5), (40, 38), (40, 41), (41, 42), (41, 43), (42, 43), (43, 1), (43, 22), (43, 38), (43, 41), (43, 44), (44, 11), (44, 45), (44, 46), (45, 18), (45, 46), (46, 19), (46, 29), (46, 44), (46, 47), (47, 3), (47, 32), (47, 48), (47, 49), (48, 9), (48, 49), (49, 1), (49, 38), (49, 47)]"
280,synthetic_cc100_v50_80,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (2, 27), (3, 4), (3, 17), (4, 2), (4, 5), (4, 44), (5, 6), (5, 7), (6, 7), (7, 5), (7, 8), (7, 21), (8, 9), (8, 10), (9, 10), (9, 30), (9, 33), (10, 6), (10, 8), (10, 11), (10, 47), (11, 12), (11, 13), (12, 8), (12, 13), (12, 29), (13, 7), (13, 11), (13, 14), (13, 31), (14, 4), (14, 15), (14, 16), (14, 31), (15, 2), (15, 16), (15, 24), (15, 28), (16, 7), (16, 9), (16, 14), (16, 17), (16, 24), (16, 27), (16, 36), (16, 40), (17, 2), (17, 18), (17, 19), (18, 19), (18, 22), (18, 37), (18, 46), (19, 17), (19, 20), (20, 21), (20, 22), (20, 30), (20, 44), (21, 11), (21, 22), (21, 32), (22, 20), (22, 23), (22, 36), (22, 40), (23, 1), (23, 24), (23, 25), (24, 25), (25, 13), (25, 23), (25, 26), (25, 39), (26, 20), (26, 27), (26, 28), (26, 42), (27, 28), (27, 30), (28, 15), (28, 26), (28, 29), (28, 49), (29, 22), (29, 28), (29, 30), (29, 31), (30, 31), (30, 32), (30, 49), (31, 29), (31, 32), (31, 43), (32, 33), (32, 34), (33, 34), (33, 37), (34, 7), (34, 32), (34, 35), (34, 38), (35, 36), (35, 37), (35, 44), (36, 37), (37, 3), (37, 35), (37, 38), (38, 32), (38, 39), (38, 40), (38, 43), (39, 9), (39, 12), (39, 40), (39, 41), (40, 14), (40, 20), (40, 27), (40, 38), (40, 41), (41, 6), (41, 42), (41, 43), (42, 18), (42, 21), (42, 43), (43, 41), (43, 44), (43, 45), (44, 45), (44, 46), (45, 16), (45, 46), (46, 44), (46, 47), (47, 3), (47, 26), (47, 48), (47, 49), (48, 49), (49, 1), (49, 36), (49, 47)]"
